,FileName,Time Recorded,Label Title,Phase
12394,191R5__12394.jpg,424.45,[],Phaco
12395,191R5__12395.jpg,424.48,[],Phaco
12396,191R5__12396.jpg,424.52,[],Phaco
12397,191R5__12397.jpg,424.55,[],Phaco
12398,191R5__12398.jpg,424.58,[],Phaco
12399,191R5__12399.jpg,424.62,[],Phaco
12400,191R5__12400.jpg,424.65,[],Phaco
12401,191R5__12401.jpg,424.69,[],Phaco
12402,191R5__12402.jpg,424.72,[],Phaco
12403,191R5__12403.jpg,424.76,[],Phaco
12404,191R5__12404.jpg,424.79,[],Phaco
12405,191R5__12405.jpg,424.83,[],Phaco
12406,191R5__12406.jpg,424.86,[],Phaco
12407,191R5__12407.jpg,424.89,[],Phaco
12408,191R5__12408.jpg,424.93,[],Phaco
12409,191R5__12409.jpg,424.96,[],Phaco
12410,191R5__12410.jpg,425.0,[],Phaco
12411,191R5__12411.jpg,425.03,[],Phaco
12412,191R5__12412.jpg,425.07,[],Phaco
12413,191R5__12413.jpg,425.1,[],Phaco
12414,191R5__12414.jpg,425.13,[],Phaco
12415,191R5__12415.jpg,425.17,[],Phaco
12416,191R5__12416.jpg,425.2,[],Phaco
12417,191R5__12417.jpg,425.24,[],Phaco
12418,191R5__12418.jpg,425.27,[],Phaco
12419,191R5__12419.jpg,425.3,[],Phaco
12420,191R5__12420.jpg,425.34,[],Phaco
12421,191R5__12421.jpg,425.37,[],Phaco
12422,191R5__12422.jpg,425.41,[],Phaco
12423,191R5__12423.jpg,425.44,[],Phaco
12424,191R5__12424.jpg,425.48,[],Phaco
12425,191R5__12425.jpg,425.51,[],Phaco
12426,191R5__12426.jpg,425.54,[],Phaco
12427,191R5__12427.jpg,425.58,[],Phaco
12428,191R5__12428.jpg,425.61,[],Phaco
12429,191R5__12429.jpg,425.65,[],Phaco
12430,191R5__12430.jpg,425.68,[],Phaco
12431,191R5__12431.jpg,425.72,[],Phaco
12432,191R5__12432.jpg,425.75,[],Phaco
12433,191R5__12433.jpg,425.78,[],Phaco
12434,191R5__12434.jpg,425.82,[],Phaco
12435,191R5__12435.jpg,425.85,[],Phaco
12436,191R5__12436.jpg,425.89,[],Phaco
12437,191R5__12437.jpg,425.92,[],Phaco
12438,191R5__12438.jpg,425.95,[],Phaco
12439,191R5__12439.jpg,425.99,[],Phaco
12440,191R5__12440.jpg,426.02,[],Phaco
12441,191R5__12441.jpg,426.06,[],Phaco
12442,191R5__12442.jpg,426.09,[],Phaco
12443,191R5__12443.jpg,426.13,[],Phaco
12444,191R5__12444.jpg,426.16,[],Phaco
12445,191R5__12445.jpg,426.2,[],Phaco
12446,191R5__12446.jpg,426.23,[],Phaco
12447,191R5__12447.jpg,426.26,[],Phaco
12448,191R5__12448.jpg,426.3,[],Phaco
12449,191R5__12449.jpg,426.33,[],Phaco
12450,191R5__12450.jpg,426.37,[],Phaco
12451,191R5__12451.jpg,426.4,[],Phaco
12452,191R5__12452.jpg,426.43,[],Phaco
12453,191R5__12453.jpg,426.47,[],Phaco
12454,191R5__12454.jpg,426.5,[],Phaco
12455,191R5__12455.jpg,426.54,[],Phaco
12456,191R5__12456.jpg,426.57,[],Phaco
12457,191R5__12457.jpg,426.61,[],Phaco
12458,191R5__12458.jpg,426.64,[],Phaco
12459,191R5__12459.jpg,426.67,[],Phaco
12460,191R5__12460.jpg,426.71,[],Phaco
12461,191R5__12461.jpg,426.74,[],Phaco
12462,191R5__12462.jpg,426.78,[],Phaco
12463,191R5__12463.jpg,426.81,[],Phaco
12464,191R5__12464.jpg,426.85,[],Phaco
12465,191R5__12465.jpg,426.88,[],Phaco
12466,191R5__12466.jpg,426.91,[],Phaco
12467,191R5__12467.jpg,426.95,[],Phaco
12468,191R5__12468.jpg,426.98,[],Phaco
12469,191R5__12469.jpg,427.02,[],Phaco
12470,191R5__12470.jpg,427.05,[],Phaco
12471,191R5__12471.jpg,427.08,[],Phaco
12472,191R5__12472.jpg,427.12,[],Phaco
12473,191R5__12473.jpg,427.15,[],Phaco
12474,191R5__12474.jpg,427.19,[],Phaco
12475,191R5__12475.jpg,427.22,[],Phaco
12476,191R5__12476.jpg,427.26,[],Phaco
12477,191R5__12477.jpg,427.29,[],Phaco
12478,191R5__12478.jpg,427.33,[],Phaco
12479,191R5__12479.jpg,427.36,[],Phaco
12480,191R5__12480.jpg,427.39,[],Phaco
12481,191R5__12481.jpg,427.43,[],Phaco
12482,191R5__12482.jpg,427.46,[],Phaco
12483,191R5__12483.jpg,427.5,[],Phaco
12484,191R5__12484.jpg,427.53,[],Phaco
12485,191R5__12485.jpg,427.57,[],Phaco
12486,191R5__12486.jpg,427.6,[],Phaco
12487,191R5__12487.jpg,427.63,[],Phaco
12488,191R5__12488.jpg,427.67,[],Phaco
12489,191R5__12489.jpg,427.7,[],Phaco
12490,191R5__12490.jpg,427.74,[],Phaco
12491,191R5__12491.jpg,427.77,[],Phaco
12492,191R5__12492.jpg,427.8,[],Phaco
12493,191R5__12493.jpg,427.84,[],Phaco
12494,191R5__12494.jpg,427.87,[],Phaco
12495,191R5__12495.jpg,427.91,[],Phaco
12496,191R5__12496.jpg,427.94,[],Phaco
12497,191R5__12497.jpg,427.98,[],Phaco
12498,191R5__12498.jpg,428.01,[],Phaco
12499,191R5__12499.jpg,428.04,[],Phaco
12500,191R5__12500.jpg,428.08,[],Phaco
12501,191R5__12501.jpg,428.11,[],Phaco
12502,191R5__12502.jpg,428.15,[],Phaco
12503,191R5__12503.jpg,428.18,[],Phaco
12504,191R5__12504.jpg,428.21,[],Phaco
12505,191R5__12505.jpg,428.25,[],Phaco
12506,191R5__12506.jpg,428.28,[],Phaco
12507,191R5__12507.jpg,428.32,[],Phaco
12508,191R5__12508.jpg,428.35,[],Phaco
12509,191R5__12509.jpg,428.39,[],Phaco
12510,191R5__12510.jpg,428.42,[],Phaco
12511,191R5__12511.jpg,428.45,[],Phaco
12512,191R5__12512.jpg,428.49,[],Phaco
12513,191R5__12513.jpg,428.52,[],Phaco
12514,191R5__12514.jpg,428.56,[],Phaco
12515,191R5__12515.jpg,428.59,[],Phaco
12516,191R5__12516.jpg,428.63,[],Phaco
12517,191R5__12517.jpg,428.66,[],Phaco
12518,191R5__12518.jpg,428.7,[],Phaco
12519,191R5__12519.jpg,428.73,[],Phaco
12520,191R5__12520.jpg,428.76,[],Phaco
12521,191R5__12521.jpg,428.8,[],Phaco
12522,191R5__12522.jpg,428.83,[],Phaco
12523,191R5__12523.jpg,428.87,[],Phaco
12524,191R5__12524.jpg,428.9,[],Phaco
12525,191R5__12525.jpg,428.93,[],Phaco
12526,191R5__12526.jpg,428.97,[],Phaco
12527,191R5__12527.jpg,429.0,[],Phaco
12528,191R5__12528.jpg,429.04,[],Phaco
12529,191R5__12529.jpg,429.07,[],Phaco
12530,191R5__12530.jpg,429.11,[],Phaco
12531,191R5__12531.jpg,429.14,[],Phaco
12532,191R5__12532.jpg,429.17,[],Phaco
12533,191R5__12533.jpg,429.21,[],Phaco
12534,191R5__12534.jpg,429.24,[],Phaco
12535,191R5__12535.jpg,429.28,[],Phaco
12536,191R5__12536.jpg,429.31,[],Phaco
12537,191R5__12537.jpg,429.35,[],Phaco
12538,191R5__12538.jpg,429.38,[],Phaco
12539,191R5__12539.jpg,429.41,[],Phaco
12540,191R5__12540.jpg,429.45,[],Phaco
12541,191R5__12541.jpg,429.48,[],Phaco
12542,191R5__12542.jpg,429.52,[],Phaco
12543,191R5__12543.jpg,429.55,[],Phaco
12544,191R5__12544.jpg,429.58,[],Phaco
12545,191R5__12545.jpg,429.62,[],Phaco
12546,191R5__12546.jpg,429.65,[],Phaco
12547,191R5__12547.jpg,429.69,[],Phaco
12548,191R5__12548.jpg,429.72,[],Phaco
12549,191R5__12549.jpg,429.76,[],Phaco
12550,191R5__12550.jpg,429.79,[],Phaco
12551,191R5__12551.jpg,429.83,[],Phaco
12552,191R5__12552.jpg,429.86,[],Phaco
12553,191R5__12553.jpg,429.89,[],Phaco
12554,191R5__12554.jpg,429.93,[],Phaco
12555,191R5__12555.jpg,429.96,[],Phaco
12556,191R5__12556.jpg,430.0,[],Phaco
12557,191R5__12557.jpg,430.03,[],Phaco
12558,191R5__12558.jpg,430.07,[],Phaco
12559,191R5__12559.jpg,430.1,[],Phaco
12560,191R5__12560.jpg,430.13,[],Phaco
12561,191R5__12561.jpg,430.17,[],Phaco
12562,191R5__12562.jpg,430.2,[],Phaco
12563,191R5__12563.jpg,430.24,[],Phaco
12564,191R5__12564.jpg,430.27,[],Phaco
12565,191R5__12565.jpg,430.3,[],Phaco
12566,191R5__12566.jpg,430.34,[],Phaco
12567,191R5__12567.jpg,430.37,[],Phaco
12568,191R5__12568.jpg,430.41,[],Phaco
12569,191R5__12569.jpg,430.44,[],Phaco
12570,191R5__12570.jpg,430.48,[],Phaco
12571,191R5__12571.jpg,430.51,[],Phaco
12572,191R5__12572.jpg,430.54,[],Phaco
12573,191R5__12573.jpg,430.58,[],Phaco
12574,191R5__12574.jpg,430.61,[],Phaco
12575,191R5__12575.jpg,430.65,[],Phaco
12576,191R5__12576.jpg,430.68,[],Phaco
12577,191R5__12577.jpg,430.71,[],Phaco
12578,191R5__12578.jpg,430.75,[],Phaco
12579,191R5__12579.jpg,430.78,[],Phaco
12580,191R5__12580.jpg,430.82,[],Phaco
12581,191R5__12581.jpg,430.85,[],Phaco
12582,191R5__12582.jpg,430.89,[],Phaco
12583,191R5__12583.jpg,430.92,[],Phaco
12584,191R5__12584.jpg,430.95,[],Phaco
12585,191R5__12585.jpg,430.99,[],Phaco
12586,191R5__12586.jpg,431.02,[],Phaco
12587,191R5__12587.jpg,431.06,[],Phaco
12588,191R5__12588.jpg,431.09,[],Phaco
12589,191R5__12589.jpg,431.13,[],Phaco
12590,191R5__12590.jpg,431.16,[],Phaco
12591,191R5__12591.jpg,431.2,[],Phaco
12592,191R5__12592.jpg,431.23,[],Phaco
12593,191R5__12593.jpg,431.26,[],Phaco
12594,191R5__12594.jpg,431.3,[],Phaco
12595,191R5__12595.jpg,431.33,[],Phaco
12596,191R5__12596.jpg,431.37,[],Phaco
12597,191R5__12597.jpg,431.4,[],Phaco
12598,191R5__12598.jpg,431.43,[],Phaco
12599,191R5__12599.jpg,431.47,[],Phaco
12600,191R5__12600.jpg,431.5,[],Phaco
12601,191R5__12601.jpg,431.54,[],Phaco
12602,191R5__12602.jpg,431.57,[],Phaco
12603,191R5__12603.jpg,431.61,[],Phaco
12604,191R5__12604.jpg,431.64,[],Phaco
12605,191R5__12605.jpg,431.67,[],Phaco
12606,191R5__12606.jpg,431.71,[],Phaco
12607,191R5__12607.jpg,431.74,[],Phaco
12608,191R5__12608.jpg,431.78,[],Phaco
12609,191R5__12609.jpg,431.81,[],Phaco
12610,191R5__12610.jpg,431.85,[],Phaco
12611,191R5__12611.jpg,431.88,[],Phaco
12612,191R5__12612.jpg,431.91,[],Phaco
12613,191R5__12613.jpg,431.95,[],Phaco
12614,191R5__12614.jpg,431.98,[],Phaco
12615,191R5__12615.jpg,432.02,[],Phaco
12616,191R5__12616.jpg,432.05,[],Phaco
12617,191R5__12617.jpg,432.08,[],Phaco
12618,191R5__12618.jpg,432.12,[],Phaco
12619,191R5__12619.jpg,432.15,[],Phaco
12620,191R5__12620.jpg,432.19,[],Phaco
12621,191R5__12621.jpg,432.22,[],Phaco
12622,191R5__12622.jpg,432.26,[],Phaco
12623,191R5__12623.jpg,432.29,[],Phaco
12624,191R5__12624.jpg,432.33,[],Phaco
12625,191R5__12625.jpg,432.36,[],Phaco
12626,191R5__12626.jpg,432.39,[],Phaco
12627,191R5__12627.jpg,432.43,[],Phaco
12628,191R5__12628.jpg,432.46,[],Phaco
12629,191R5__12629.jpg,432.5,[],Phaco
12630,191R5__12630.jpg,432.53,[],Phaco
12631,191R5__12631.jpg,432.56,[],Phaco
12632,191R5__12632.jpg,432.6,[],Phaco
12633,191R5__12633.jpg,432.63,[],Phaco
12634,191R5__12634.jpg,432.67,[],Phaco
12635,191R5__12635.jpg,432.7,[],Phaco
12636,191R5__12636.jpg,432.74,[],Phaco
12637,191R5__12637.jpg,432.77,[],Phaco
12638,191R5__12638.jpg,432.8,[],Phaco
12639,191R5__12639.jpg,432.84,[],Phaco
12640,191R5__12640.jpg,432.87,[],Phaco
12641,191R5__12641.jpg,432.91,[],Phaco
12642,191R5__12642.jpg,432.94,[],Phaco
12643,191R5__12643.jpg,432.98,[],Phaco
12644,191R5__12644.jpg,433.01,[],Phaco
12645,191R5__12645.jpg,433.04,[],Phaco
12646,191R5__12646.jpg,433.08,[],Phaco
12647,191R5__12647.jpg,433.11,[],Phaco
12648,191R5__12648.jpg,433.15,[],Phaco
12649,191R5__12649.jpg,433.18,[],Phaco
12650,191R5__12650.jpg,433.21,[],Phaco
12651,191R5__12651.jpg,433.25,[],Phaco
12652,191R5__12652.jpg,433.28,[],Phaco
12653,191R5__12653.jpg,433.32,[],Phaco
12654,191R5__12654.jpg,433.35,[],Phaco
12655,191R5__12655.jpg,433.39,[],Phaco
12656,191R5__12656.jpg,433.42,[],Phaco
12657,191R5__12657.jpg,433.45,[],Phaco
12658,191R5__12658.jpg,433.49,[],Phaco
12659,191R5__12659.jpg,433.52,[],Phaco
12660,191R5__12660.jpg,433.56,[],Phaco
12661,191R5__12661.jpg,433.59,[],Phaco
12662,191R5__12662.jpg,433.63,[],Phaco
12663,191R5__12663.jpg,433.66,[],Phaco
12664,191R5__12664.jpg,433.69,[],Phaco
12665,191R5__12665.jpg,433.73,[],Phaco
12666,191R5__12666.jpg,433.76,[],Phaco
12667,191R5__12667.jpg,433.8,[],Phaco
12668,191R5__12668.jpg,433.83,[],Phaco
12669,191R5__12669.jpg,433.87,[],Phaco
12670,191R5__12670.jpg,433.9,[],Phaco
12671,191R5__12671.jpg,433.93,[],Phaco
12672,191R5__12672.jpg,433.97,[],Phaco
12673,191R5__12673.jpg,434.0,[],Phaco
12674,191R5__12674.jpg,434.04,[],Phaco
12675,191R5__12675.jpg,434.07,[],Phaco
12676,191R5__12676.jpg,434.11,[],Phaco
12677,191R5__12677.jpg,434.14,[],Phaco
12678,191R5__12678.jpg,434.17,[],Phaco
12679,191R5__12679.jpg,434.21,[],Phaco
12680,191R5__12680.jpg,434.24,[],Phaco
12681,191R5__12681.jpg,434.28,[],Phaco
12682,191R5__12682.jpg,434.31,[],Phaco
12683,191R5__12683.jpg,434.35,[],Phaco
12684,191R5__12684.jpg,434.38,[],Phaco
12685,191R5__12685.jpg,434.41,[],Phaco
12686,191R5__12686.jpg,434.45,[],Phaco
12687,191R5__12687.jpg,434.48,[],Phaco
12688,191R5__12688.jpg,434.52,[],Phaco
12689,191R5__12689.jpg,434.55,[],Phaco
12690,191R5__12690.jpg,434.58,[],Phaco
12691,191R5__12691.jpg,434.62,[],Phaco
12692,191R5__12692.jpg,434.65,[],Phaco
12693,191R5__12693.jpg,434.69,[],Phaco
12694,191R5__12694.jpg,434.72,[],Phaco
12695,191R5__12695.jpg,434.76,[],Phaco
12696,191R5__12696.jpg,434.79,[],Phaco
12697,191R5__12697.jpg,434.83,[],Phaco
12698,191R5__12698.jpg,434.86,[],Phaco
12699,191R5__12699.jpg,434.89,[],Phaco
12700,191R5__12700.jpg,434.93,[],Phaco
12701,191R5__12701.jpg,434.96,[],Phaco
12702,191R5__12702.jpg,435.0,[],Phaco
12703,191R5__12703.jpg,435.03,[],Phaco
12704,191R5__12704.jpg,435.06,[],Phaco
12705,191R5__12705.jpg,435.1,[],Phaco
12706,191R5__12706.jpg,435.13,[],Phaco
12707,191R5__12707.jpg,435.17,[],Phaco
12708,191R5__12708.jpg,435.2,[],Phaco
12709,191R5__12709.jpg,435.23,[],Phaco
12710,191R5__12710.jpg,435.27,[],Phaco
12711,191R5__12711.jpg,435.3,[],Phaco
12712,191R5__12712.jpg,435.34,[],Phaco
12713,191R5__12713.jpg,435.37,[],Phaco
12714,191R5__12714.jpg,435.41,[],Phaco
12715,191R5__12715.jpg,435.44,[],Phaco
12716,191R5__12716.jpg,435.48,[],Phaco
12717,191R5__12717.jpg,435.51,[],Phaco
12718,191R5__12718.jpg,435.54,[],Phaco
12719,191R5__12719.jpg,435.58,[],Phaco
12720,191R5__12720.jpg,435.61,[],Phaco
12721,191R5__12721.jpg,435.65,[],Phaco
12722,191R5__12722.jpg,435.68,[],Phaco
12723,191R5__12723.jpg,435.71,[],Phaco
12724,191R5__12724.jpg,435.75,[],Phaco
12725,191R5__12725.jpg,435.78,[],Phaco
12726,191R5__12726.jpg,435.82,[],Phaco
12727,191R5__12727.jpg,435.85,[],Phaco
12728,191R5__12728.jpg,435.89,[],Phaco
12729,191R5__12729.jpg,435.92,[],Phaco
12730,191R5__12730.jpg,435.95,[],Phaco
12731,191R5__12731.jpg,435.99,[],Phaco
12732,191R5__12732.jpg,436.02,[],Phaco
12733,191R5__12733.jpg,436.06,[],Phaco
12734,191R5__12734.jpg,436.09,[],Phaco
12735,191R5__12735.jpg,436.13,[],Phaco
12736,191R5__12736.jpg,436.16,[],Phaco
12737,191R5__12737.jpg,436.19,[],Phaco
12738,191R5__12738.jpg,436.23,[],Phaco
12739,191R5__12739.jpg,436.26,[],Phaco
12740,191R5__12740.jpg,436.3,[],Phaco
12741,191R5__12741.jpg,436.33,[],Phaco
12742,191R5__12742.jpg,436.37,[],Phaco
12743,191R5__12743.jpg,436.4,[],Phaco
12744,191R5__12744.jpg,436.43,[],Phaco
12745,191R5__12745.jpg,436.47,[],Phaco
12746,191R5__12746.jpg,436.5,[],Phaco
12747,191R5__12747.jpg,436.54,[],Phaco
12748,191R5__12748.jpg,436.57,[],Phaco
12749,191R5__12749.jpg,436.61,[],Phaco
12750,191R5__12750.jpg,436.64,[],Phaco
12751,191R5__12751.jpg,436.67,[],Phaco
12752,191R5__12752.jpg,436.71,[],Phaco
12753,191R5__12753.jpg,436.74,[],Phaco
12754,191R5__12754.jpg,436.78,[],Phaco
12755,191R5__12755.jpg,436.81,[],Phaco
12756,191R5__12756.jpg,436.85,[],Phaco
12757,191R5__12757.jpg,436.88,[],Phaco
12758,191R5__12758.jpg,436.91,[],Phaco
12759,191R5__12759.jpg,436.95,[],Phaco
12760,191R5__12760.jpg,436.98,[],Phaco
12761,191R5__12761.jpg,437.02,[],Phaco
12762,191R5__12762.jpg,437.05,[],Phaco
12763,191R5__12763.jpg,437.08,[],Phaco
12764,191R5__12764.jpg,437.12,[],Phaco
12765,191R5__12765.jpg,437.15,[],Phaco
12766,191R5__12766.jpg,437.19,[],Phaco
12767,191R5__12767.jpg,437.22,[],Phaco
12768,191R5__12768.jpg,437.26,[],Phaco
12769,191R5__12769.jpg,437.29,[],Phaco
12770,191R5__12770.jpg,437.32,[],Phaco
12771,191R5__12771.jpg,437.36,[],Phaco
12772,191R5__12772.jpg,437.39,[],Phaco
12773,191R5__12773.jpg,437.43,[],Phaco
12774,191R5__12774.jpg,437.46,[],Phaco
12775,191R5__12775.jpg,437.5,[],Phaco
12776,191R5__12776.jpg,437.53,[],Phaco
12777,191R5__12777.jpg,437.56,[],Phaco
12778,191R5__12778.jpg,437.6,[],Phaco
12779,191R5__12779.jpg,437.63,[],Phaco
12780,191R5__12780.jpg,437.67,[],Phaco
12781,191R5__12781.jpg,437.7,[],Phaco
12782,191R5__12782.jpg,437.73,[],Phaco
12783,191R5__12783.jpg,437.77,[],Phaco
12784,191R5__12784.jpg,437.8,[],Phaco
12785,191R5__12785.jpg,437.84,[],Phaco
12786,191R5__12786.jpg,437.87,[],Phaco
12787,191R5__12787.jpg,437.91,[],Phaco
12788,191R5__12788.jpg,437.94,[],Phaco
12789,191R5__12789.jpg,437.98,[],Phaco
12790,191R5__12790.jpg,438.01,[],Phaco
12791,191R5__12791.jpg,438.04,[],Phaco
12792,191R5__12792.jpg,438.08,[],Phaco
12793,191R5__12793.jpg,438.11,[],Phaco
12794,191R5__12794.jpg,438.15,[],Phaco
12795,191R5__12795.jpg,438.18,[],Phaco
12796,191R5__12796.jpg,438.21,[],Phaco
12797,191R5__12797.jpg,438.25,[],Phaco
12798,191R5__12798.jpg,438.28,[],Phaco
12799,191R5__12799.jpg,438.32,[],Phaco
12800,191R5__12800.jpg,438.35,[],Phaco
12801,191R5__12801.jpg,438.39,[],Phaco
12802,191R5__12802.jpg,438.42,[],Phaco
12803,191R5__12803.jpg,438.45,[],Phaco
12804,191R5__12804.jpg,438.49,[],Phaco
12805,191R5__12805.jpg,438.52,[],Phaco
12806,191R5__12806.jpg,438.56,[],Phaco
12807,191R5__12807.jpg,438.59,[],Phaco
12808,191R5__12808.jpg,438.63,[],Phaco
12809,191R5__12809.jpg,438.66,[],Phaco
12810,191R5__12810.jpg,438.69,[],Phaco
12811,191R5__12811.jpg,438.73,[],Phaco
12812,191R5__12812.jpg,438.76,[],Phaco
12813,191R5__12813.jpg,438.8,[],Phaco
12814,191R5__12814.jpg,438.83,[],Phaco
12815,191R5__12815.jpg,438.86,[],Phaco
12816,191R5__12816.jpg,438.9,[],Phaco
12817,191R5__12817.jpg,438.93,[],Phaco
12818,191R5__12818.jpg,438.97,[],Phaco
12819,191R5__12819.jpg,439.0,[],Phaco
12820,191R5__12820.jpg,439.04,[],Phaco
12821,191R5__12821.jpg,439.07,[],Phaco
12822,191R5__12822.jpg,439.11,[],Phaco
12823,191R5__12823.jpg,439.14,[],Phaco
12824,191R5__12824.jpg,439.17,[],Phaco
12825,191R5__12825.jpg,439.21,[],Phaco
12826,191R5__12826.jpg,439.24,[],Phaco
12827,191R5__12827.jpg,439.28,[],Phaco
12828,191R5__12828.jpg,439.31,[],Phaco
12829,191R5__12829.jpg,439.35,[],Phaco
12830,191R5__12830.jpg,439.38,[],Phaco
12831,191R5__12831.jpg,439.41,[],Phaco
12832,191R5__12832.jpg,439.45,[],Phaco
12833,191R5__12833.jpg,439.48,[],Phaco
12834,191R5__12834.jpg,439.52,[],Phaco
12835,191R5__12835.jpg,439.55,[],Phaco
12836,191R5__12836.jpg,439.58,[],Phaco
12837,191R5__12837.jpg,439.62,[],Phaco
12838,191R5__12838.jpg,439.65,[],Phaco
12839,191R5__12839.jpg,439.69,[],Phaco
12840,191R5__12840.jpg,439.72,[],Phaco
12841,191R5__12841.jpg,439.76,[],Phaco
12842,191R5__12842.jpg,439.79,[],Phaco
12843,191R5__12843.jpg,439.82,[],Phaco
12844,191R5__12844.jpg,439.86,[],Phaco
12845,191R5__12845.jpg,439.89,[],Phaco
12846,191R5__12846.jpg,439.93,[],Phaco
12847,191R5__12847.jpg,439.96,[],Phaco
12848,191R5__12848.jpg,439.99,[],Phaco
12849,191R5__12849.jpg,440.03,[],Phaco
12850,191R5__12850.jpg,440.06,[],Phaco
12851,191R5__12851.jpg,440.1,[],Phaco
12852,191R5__12852.jpg,440.13,[],Phaco
12853,191R5__12853.jpg,440.17,[],Phaco
12854,191R5__12854.jpg,440.2,[],Phaco
12855,191R5__12855.jpg,440.23,[],Phaco
12856,191R5__12856.jpg,440.27,[],Phaco
12857,191R5__12857.jpg,440.3,[],Phaco
12858,191R5__12858.jpg,440.34,[],Phaco
12859,191R5__12859.jpg,440.37,[],Phaco
12860,191R5__12860.jpg,440.41,[],Phaco
12861,191R5__12861.jpg,440.44,[],Phaco
12862,191R5__12862.jpg,440.48,[],Phaco
12863,191R5__12863.jpg,440.51,[],Phaco
12864,191R5__12864.jpg,440.54,[],Phaco
12865,191R5__12865.jpg,440.58,[],Phaco
12866,191R5__12866.jpg,440.61,[],Phaco
12867,191R5__12867.jpg,440.65,[],Phaco
12868,191R5__12868.jpg,440.68,[],Phaco
12869,191R5__12869.jpg,440.71,[],Phaco
12870,191R5__12870.jpg,440.75,[],Phaco
12871,191R5__12871.jpg,440.78,[],Phaco
12872,191R5__12872.jpg,440.82,[],Phaco
12873,191R5__12873.jpg,440.85,[],Phaco
12874,191R5__12874.jpg,440.89,[],Phaco
12875,191R5__12875.jpg,440.92,[],Phaco
12876,191R5__12876.jpg,440.95,[],Phaco
12877,191R5__12877.jpg,440.99,[],Phaco
12878,191R5__12878.jpg,441.02,[],Phaco
12879,191R5__12879.jpg,441.06,[],Phaco
12880,191R5__12880.jpg,441.09,[],Phaco
12881,191R5__12881.jpg,441.13,[],Phaco
12882,191R5__12882.jpg,441.16,[],Phaco
12883,191R5__12883.jpg,441.19,[],Phaco
12884,191R5__12884.jpg,441.23,[],Phaco
12885,191R5__12885.jpg,441.26,[],Phaco
12886,191R5__12886.jpg,441.3,[],Phaco
12887,191R5__12887.jpg,441.33,[],Phaco
12888,191R5__12888.jpg,441.36,[],Phaco
12889,191R5__12889.jpg,441.4,[],Phaco
12890,191R5__12890.jpg,441.43,[],Phaco
12891,191R5__12891.jpg,441.47,[],Phaco
12892,191R5__12892.jpg,441.5,[],Phaco
12893,191R5__12893.jpg,441.54,[],Phaco
12894,191R5__12894.jpg,441.57,[],Phaco
12895,191R5__12895.jpg,441.61,[],Phaco
12896,191R5__12896.jpg,441.64,[],Phaco
12897,191R5__12897.jpg,441.67,[],Phaco
12898,191R5__12898.jpg,441.71,[],Phaco
12899,191R5__12899.jpg,441.74,[],Phaco
12900,191R5__12900.jpg,441.78,[],Phaco
12901,191R5__12901.jpg,441.81,[],Phaco
12902,191R5__12902.jpg,441.85,[],Phaco
12903,191R5__12903.jpg,441.88,[],Phaco
12904,191R5__12904.jpg,441.91,[],Phaco
12905,191R5__12905.jpg,441.95,[],Phaco
12906,191R5__12906.jpg,441.98,[],Phaco
12907,191R5__12907.jpg,442.02,[],Phaco
12908,191R5__12908.jpg,442.05,[],Phaco
12909,191R5__12909.jpg,442.08,[],Phaco
12910,191R5__12910.jpg,442.12,[],Phaco
12911,191R5__12911.jpg,442.15,[],Phaco
12912,191R5__12912.jpg,442.19,[],Phaco
12913,191R5__12913.jpg,442.22,[],Phaco
12914,191R5__12914.jpg,442.26,[],Phaco
12915,191R5__12915.jpg,442.29,[],Phaco
12916,191R5__12916.jpg,442.32,[],Phaco
12917,191R5__12917.jpg,442.36,[],Phaco
12918,191R5__12918.jpg,442.39,[],Phaco
12919,191R5__12919.jpg,442.43,[],Phaco
12920,191R5__12920.jpg,442.46,[],Phaco
12921,191R5__12921.jpg,442.49,[],Phaco
12922,191R5__12922.jpg,442.53,[],Phaco
12923,191R5__12923.jpg,442.56,[],Phaco
12924,191R5__12924.jpg,442.6,[],Phaco
12925,191R5__12925.jpg,442.63,[],Phaco
12926,191R5__12926.jpg,442.67,[],Phaco
12927,191R5__12927.jpg,442.7,[],Phaco
12928,191R5__12928.jpg,442.73,[],Phaco
12929,191R5__12929.jpg,442.77,[],Phaco
12930,191R5__12930.jpg,442.8,[],Phaco
12931,191R5__12931.jpg,442.84,[],Phaco
12932,191R5__12932.jpg,442.87,[],Phaco
12933,191R5__12933.jpg,442.91,[],Phaco
12934,191R5__12934.jpg,442.94,[],Phaco
12935,191R5__12935.jpg,442.98,[],Phaco
12936,191R5__12936.jpg,443.01,[],Phaco
12937,191R5__12937.jpg,443.04,[],Phaco
12938,191R5__12938.jpg,443.08,[],Phaco
12939,191R5__12939.jpg,443.11,[],Phaco
12940,191R5__12940.jpg,443.15,[],Phaco
12941,191R5__12941.jpg,443.18,[],Phaco
12942,191R5__12942.jpg,443.21,[],Phaco
12943,191R5__12943.jpg,443.25,[],Phaco
12944,191R5__12944.jpg,443.28,[],Phaco
12945,191R5__12945.jpg,443.32,[],Phaco
12946,191R5__12946.jpg,443.35,[],Phaco
12947,191R5__12947.jpg,443.39,[],Phaco
12948,191R5__12948.jpg,443.42,[],Phaco
12949,191R5__12949.jpg,443.45,[],Phaco
12950,191R5__12950.jpg,443.49,[],Phaco
12951,191R5__12951.jpg,443.52,[],Phaco
12952,191R5__12952.jpg,443.56,[],Phaco
